timestamp,CSAC1 - AHM1,CS1 - AHM1,CSAC2 - AHM1,CSAC3 - AHM1,AHM2 - AHM1
1773349440,-3.45681502018007,0.00027839454083815215,-4.890208891309235,-4.889675054784543,0.00027842669351249935
1773349441,-3.456815019612188,0.00027839454784169796,-4.8902088904823735,-4.889675054566138,0.0002784266935132444
1773349442,-3.456815019070758,0.00027839455143883823,-4.890208889971128,-4.88967505485043,0.00027842669064626096
1773349443,-3.456815018522132,0.00027839455143883823,-4.890208889596559,-4.889675054843906,0.0002784266895443201
1773349444,-3.4568150179699404,0.00027839454803317787,-4.890208889114594,-4.889675054111222,0.0002784266925789416
1773349445,-3.456815017322621,0.00027839454625174404,-4.890208889049286,-4.88967505395342,0.00027842669211104515
1773349446,-3.456815016381124,0.0002783945446267724,-4.89020888809132,-4.889675053275634,0.00027842669211104515
1773349447,-3.45681501578504,0.0002783945481210947,-4.8902088877020145,-4.889675053283327,0.00027842669154033066
1773349448,-3.4568150150765864,0.0002783945473253727,-4.890208887115004,-4.889675054074904,0.0002784266888506711
1773349449,-3.4568150145834924,0.0002783945482239127,-4.890208886480509,-4.889675053947672,0.0002784266926959157
1773349450,-3.45681501371806,0.0002783945483192801,-4.890208885370497,-4.889675053792793,0.0002784266911767423
1773349451,-3.4568150127407162,0.00027839454517215493,-4.8902088845797245,-4.889675053781725,0.0002784266915306449
1773349452,-3.4568150119824024,0.00027839453791081903,-4.890208884199102,-4.889675054150263,0.0002784266907155514
1773349453,-3.4568150113253573,0.00027839453791081903,-4.890208883317984,-4.889675053870068,0.00027842669421061875
1773349454,-3.456815010297263,0.00027839453791081903,-4.890208882373116,-4.8896750537383324,0.0002784266907088459
1773349455,-3.4568150096019084,0.0002783945380061865,-4.890208881857104,-4.8896750540324385,0.00027842669024169444
1773349456,-3.4568150088565135,0.00027839453777447345,-4.890208880941127,-4.889675053560425,0.0002784266900099814
1773349457,-3.456815008410122,0.00027839453460052607,-4.890208880416325,-4.889675053772661,0.00027842669327557087
1773349458,-3.4568150079858446,0.00027839452759847045,-4.890208879560013,-4.889675053652514,0.00027842668977454306
1773349459,-3.456815007590785,0.00027839452689066527,-4.890208879086062,-4.889675053697478,0.0002784266897752881
1773349460,-3.4568150069714902,0.00027839452059566977,-4.890208878493031,-4.889675053777039,0.00027842668627351525
1773349461,-3.4568150064166807,0.00027839452419281004,-4.8902088774963755,-4.889675053371893,0.0002784266893073916
1773349462,-3.456815006114895,0.00027839452252388,-4.8902088773425065,-4.889675053359188,0.00027842669234126805
1773349463,-3.4568150053442923,0.00027839452069178223,-4.890208876593956,-4.8896750530734785,0.0002784266913361847
1773349464,-3.4568150048204394,0.00027839451736956836,-4.8902088757216635,-4.889675052385584,0.00027842668598517775
1773349465,-3.456815004323171,0.00027839452364072204,-4.890208875160772,-4.8896750526926995,0.0002784266881920397
1773349466,-3.456815003646039,0.00027839452936202286,-4.890208874501742,-4.8896750532428745,0.00027842669234126805
1773349467,-3.456815003189578,0.00027839453479275105,-4.8902088742574765,-4.889675053393251,0.00027842668884024024
1773349468,-3.456815002401965,0.0002783945418901742,-4.890208873860363,-4.889675053087286,0.00027842668920680883
1773349469,-3.4568150014683994,0.0002783945418901742,-4.890208872579944,-4.889675053075577,0.000278426684872061
1773349470,-3.4568150009605936,0.00027839453977793454,-4.89020887187555,-4.889675053676507,0.00027842668837308886
1773349471,-3.4568150004863187,0.0002783945348881185,-4.890208871834429,-4.889675054167626,0.00027842668837308886
1773349472,-3.456815000096701,0.0002783945279814303,-4.890208871402336,-4.889675054080824,0.0002784266879059374
1773349473,-3.456814999217964,0.0002783945279814303,-4.890208870362184,-4.889675053949123,0.00027842668808698655
1773349474,-3.4568149987156005,0.0002783945279814303,-4.890208869605161,-4.889675053671123,0.0002784266879059374
1773349475,-3.4568149981509135,0.0002783945279814303,-4.890208868712208,-4.889675053586312,0.0002784266879059374
1773349476,-3.4568149977443343,0.00027839452448114754,-4.890208867858653,-4.889675054013522,0.0002784266879066825
1773349477,-3.456814996698758,0.00027839452448040247,-4.890208866831113,-4.889675054247859,0.0002784266879059374
1773349478,-3.4568149960860253,0.0002783945210754871,-4.890208866170772,-4.889675054452248,0.0002784266869567335
1773349479,-3.45681499546066,0.0002783945174783468,-4.890208865446081,-4.889675055003763,0.00027842669140696523
1773349480,-3.4568149948883713,0.00027839451397806405,-4.89020886482024,-4.889675055086428,0.0002784266865544021
1773349481,-3.4568149943730453,0.00027839451052173974,-4.890208863961387,-4.889675055231986,0.0002784266844049096
1773349482,-3.4568149937445676,0.00027839450435489417,-4.890208863509229,-4.889675055023022,0.0002784266844049096
1773349483,-3.4568149931230807,0.00027839450168833134,-4.8902088627296845,-4.889675055289173,0.0002784266879059374
1773349484,-3.4568149924961613,0.00027839449647292495,-4.890208861865943,-4.889675054681675,0.0002784266879059374
1773349485,-3.4568149917014064,0.0002783944931857288,-4.8902088611023204,-4.88967505479356,0.00027842668743878604
1773349486,-3.456814990876007,0.00027839449997395276,-4.890208860162215,-4.889675054921659,0.0002784266810581088
1773349487,-3.4568149900586964,0.00027839450201913715,-4.890208859414432,-4.889675055701912,0.0002784266829498112
1773349488,-3.4568149894907663,0.00027839450586140155,-4.890208858817045,-4.889675055747593,0.0002784266862280667
1773349489,-3.4568149888248993,0.0002783945066958666,-4.890208857668637,-4.8896750558117805,0.0002784266870625317
1773349490,-3.456814988200199,0.0002783945070721209,-4.890208856749419,-4.889675055940609,0.00027842668743878604
1773349491,-3.456814987732836,0.0002783945070721209,-4.890208856062174,-4.8896750554805655,0.00027842668476477263
1773349492,-3.4568149872967555,0.0002783945000700653,-4.890208855310745,-4.889675055248125,0.00027842668393775823
1773349493,-3.456814986783916,0.0002783944995328784,-4.890208854796236,-4.889675054771726,0.0002784266844049096
1773349494,-3.4568149860701456,0.0002783944965690374,-4.890208854515704,-4.8896750547490235,0.00027842668393775823
1773349495,-3.456814985175369,0.00027839449306875467,-4.890208853439796,-4.889675054188707,0.0002784266832731664
1773349496,-3.45681498432026,0.00027839449297189714,-4.8902088526105825,-4.889675054242292,0.0002784266844049096
1773349497,-3.4568149838311024,0.0002783944964721799,-4.890208852032919,-4.889675054090753,0.0002784266867391765
1773349498,-3.4568149829000765,0.0002783944965690374,-4.890208851910019,-4.889675054525981,0.00027842668393775823
1773349499,-3.4568149823834196,0.0002783944965690374,-4.890208850947995,-4.889675054333786,0.00027842668343558907
1773349500,-3.4568149819713594,0.0002783944965690374,-4.8902088501278955,-4.8896750542668155,0.00027842668393775823
1773349501,-3.4568149814179687,0.0002783944922059774,-4.8902088497242175,-4.88967505418964,0.0002784266865760088
1773349502,-3.456814980754767,0.00027839448606669905,-4.890208849368163,-4.889675054167923,0.00027842668694406746
1773349503,-3.456814980036594,0.000278394486065954,-4.890208848992883,-4.889675054222118,0.00027842668043673036
1773349504,-3.4568149795091725,0.0002783944878295064,-4.890208848062663,-4.889675053997284,0.00027842668043673036
1773349505,-3.4568149789360194,0.00027839449204206465,-4.890208847643331,-4.889675054408599,0.0002784266844049096
1773349506,-3.4568149781066486,0.00027839449297189714,-4.890208847119539,-4.889675054292947,0.0002784266844049096
1773349507,-3.45681497745049,0.00027839449297189714,-4.890208846125548,-4.889675054124057,0.0002784266844049096
1773349508,-3.4568149766499965,0.00027839449306875467,-4.890208845343599,-4.8896750542000165,0.00027842668043747543
1773349509,-3.456814975965199,0.0002783944882810116,-4.890208844612025,-4.8896750542984755,0.00027842668155804277
1773349510,-3.4568149752651944,0.0002783944857105613,-4.89020884356609,-4.889675054245179,0.0002784266835816205
1773349511,-3.456814974660693,0.0002783944825649262,-4.890208842795309,-4.889675053553072,0.00027842668392583726
1773349512,-3.456814974072259,0.00027839448465630413,-4.890208842325772,-4.889675053535664,0.0002784266830913723
1773349513,-3.456814973481752,0.0002783944838218391,-4.890208841481134,-4.889675053219572,0.00027842668225690724
1773349514,-3.456814972801027,0.0002783944825656712,-4.890208840728225,-4.889675053419556,0.0002784266814224422
1773349515,-3.4568149723382993,0.0002783944825649262,-4.890208839965136,-4.889675053322378,0.00027842668043673036
1773349516,-3.456814971949643,0.000278394486065954,-4.8902088395403895,-4.889675053466782,0.00027842668393775823
1773349517,-3.4568149712864833,0.0002783944825649262,-4.89020883924622,-4.889675053407566,0.00027842668043673036
1773349518,-3.456814970523532,0.0002783944825656712,-4.890208838492463,-4.889675052900778,0.0002784266839385033
1773349519,-3.456814969836903,0.0002783944825656712,-4.89020883755939,-4.889675052833576,0.00027842668043747543
1773349520,-3.4568149691889407,0.0002783944825656712,-4.890208837102867,-4.8896750527612864,0.0002784266769364476
1773349521,-3.456814967908889,0.00027839448073878884,-4.8902088362772185,-4.889675052541015,0.0002784266786105931
1773349522,-3.4568149674520767,0.0002783944790646434,-4.890208835549108,-4.889675052350044,0.00027842668043747543
1773349523,-3.4568149671141812,0.0002783944756604731,-4.890208834816834,-4.8896750523793875,0.00027842668043896556
1773349524,-3.4568149661602012,0.0002783944790646434,-4.890208833931744,-4.889675052282602,0.000278426680804044
1773349525,-3.4568149653536127,0.0002783944738931954,-4.890208832953491,-4.889675052907989,0.0002784266787663102
1773349526,-3.4568149642194004,0.0002783944695547223,-4.890208832048545,-4.889675052992481,0.000278426677928865
1773349527,-3.456814963703198,0.00027839446865841747,-4.8902088310747,-4.8896750538107625,0.000278426679969579
1773349528,-3.456814963255129,0.00027839446515738966,-4.890208830736556,-4.889675053802785,0.000278426679969579
1773349529,-3.4568149626887323,0.0002783944616563618,-4.890208829935515,-4.889675053974019,0.000278426679969579
1773349530,-3.456814961885882,0.00027839445929676295,-4.890208829704747,-4.889675053815418,0.00027842667600139974
1773349531,-3.4568149611038463,0.00027839446165710686,-4.890208828889821,-4.889675053558864,0.000278426679969579
1773349532,-3.456814960295362,0.00027839446525499225,-4.890208828621669,-4.889675053917112,0.00027842667950317266
1773349533,-3.4568149594922275,0.000278394468755275,-4.890208827586867,-4.88967505368818,0.0002784266795024276
1773349534,-3.4568149589662656,0.0002783944792576134,-4.890208827071034,-4.889675053755962,0.00027842667950317266
1773349535,-3.456814958065161,0.0002783944859139621,-4.890208826437928,-4.88967505350954,0.0002784266795024276
1773349536,-3.456814957520411,0.0002783944827586412,-4.890208825832312,-4.889675052885074,0.0002784266760021448
1773349537,-3.456814957134589,0.0002783944850176573,-4.89020882532568,-4.889675053270183,0.0002784266755349934
1773349538,-3.456814956209911,0.00027839448635578155,-4.890208824992252,-4.889675053191007,0.0002784266774177551
1773349539,-3.456814955859079,0.00027839448285475374,-4.890208824264572,-4.889675053396101,0.0002784266790360212
1773349540,-3.4568149551181144,0.00027839448285475374,-4.890208823409163,-4.889675053478303,0.0002784266790360212
1773349541,-3.4568149546038627,0.00027839448985680936,-4.890208823085636,-4.889675053940634,0.00027842667968422174
1773349542,-3.4568149536033332,0.0002783944934539497,-4.8902088223668985,-4.889675053734206,0.00027842667506784203
1773349543,-3.456814953292832,0.00027839449625983835,-4.890208821712764,-4.889675054005957,0.0002784266778744757
1773349544,-3.456814952615109,0.0002783944969549775,-4.890208820766672,-4.889675054314443,0.00027842667856886984
1773349545,-3.456814952005124,0.00027839450055137276,-4.890208819468715,-4.889675054551379,0.00027842667756974697
1773349546,-3.4568149512825697,0.0002783945040516555,-4.890208818911501,-4.889675054565311,0.0002784266781017184
1773349547,-3.456814950484269,0.0002783945075519383,-4.8902088179771965,-4.8896750546752985,0.00027842667237371207
1773349548,-3.4568149497081144,0.00027839450755268337,-4.890208817323757,-4.88967505408684,0.00027842667460143566
1773349549,-3.4568149488780566,0.0002783945066601038,-4.890208816696727,-4.88967505437468,0.0002784266772091389
1773349550,-3.4568149483263744,0.0002783945006474853,-4.890208815640235,-4.889675053942548,0.0002784266763590276
1773349551,-3.456814947384091,0.0002783944971472025,-4.890208815325045,-4.889675053890707,0.0002784266741342843
1773349552,-3.456814947132705,0.00027839449364617467,-4.890208814790609,-4.889675053504833,0.0002784266776353121
1773349553,-3.4568149465173272,0.0002783944901458919,-4.8902088137927935,-4.889675053439248,0.0002784266744658351
1773349554,-3.456814945722242,0.00027839449024274945,-4.890208813501904,-4.889675053115,0.0002784266736678779
1773349555,-3.456814945277305,0.0002783944937422872,-4.890208812906275,-4.889675053239075,0.00027842667716816065
1773349556,-3.4568149449039005,0.0002783944937430322,-4.890208812139239,-4.889675053349113,0.0002784266765601933
1773349557,-3.456814944438605,0.0002783944930277765,-4.890208811910276,-4.889675053354646,0.0002784266732007265
1773349558,-3.4568149438614086,0.0002783944938391447,-4.890208811080535,-4.889675053901882,0.00027842667430564764
1773349559,-3.456814943077921,0.00027839450084045527,-4.890208810400459,-4.889675054409571,0.0002784266732007265
1773349560,-3.456814942360815,0.00027839450443610547,-4.890208809664401,-4.889675054777859,0.0002784266727335751
1773349561,-3.4568149417346516,0.00027839450793713333,-4.890208809044638,-4.889675055057899,0.0002784266727335751
1773349562,-3.4568149414103644,0.00027839450953751803,-4.890208808409909,-4.889675054645902,0.00027842667623460295
1773349563,-3.4568149406825484,0.00027839451039656996,-4.890208807846316,-4.889675054655501,0.0002784266762338579
1773349564,-3.4568149403128663,0.0002783945080332458,-4.890208807148059,-4.889675055295624,0.00027842667226716877
1773349565,-3.4568149395279155,0.0002783945080332458,-4.890208806467139,-4.88967505591651,0.00027842667226791383
1773349566,-3.4568149392498673,0.0002783945030838251,-4.890208805918471,-4.8896750553895805,0.0002784266743183136
1773349567,-3.456814938507437,0.00027839449762851,-4.890208804756266,-4.88967505607337,0.00027842667530030013
1773349568,-3.456814938173234,0.00027839449762851,-4.8902088037049305,-4.889675056703323,0.00027842667259201406
1773349569,-3.456814937664293,0.00027839449762851,-4.890208802919285,-4.88967505645009,0.0002784266718000174
1773349570,-3.4568149369004377,0.0002783944990329444,-4.890208802482195,-4.8896750570081,0.00027842667320519685
1773349571,-3.456814936486984,0.00027839449535757305,-4.890208801849019,-4.889675056714755,0.000278426671333611
1773349572,-3.456814935830438,0.0002783944942250848,-4.890208801118342,-4.889675056644043,0.000278426671333611
1773349573,-3.456814935336364,0.00027839449422433973,-4.890208799884013,-4.889675056783841,0.000278426671333611
1773349574,-3.456814934594289,0.00027839449285119774,-4.8902087991556895,-4.889675056482388,0.0002784266734600067
1773349575,-3.456814934061292,0.0002783944930635393,-4.890208798951224,-4.889675056190503,0.0002784266731090844
1773349576,-3.456814933332169,0.00027839449782148006,-4.890208798300198,-4.889675056305732,0.0002784266708672047
1773349577,-3.4568149326710946,0.0002783945018999279,-4.890208797346478,-4.8896750563568006,0.00027842667086645963
1773349578,-3.4568149318609773,0.0002783945069678128,-4.890208796051587,-4.889675056487534,0.0002784266704007983
1773349579,-3.45681493137302,0.000278394504917413,-4.89020879517734,-4.889675056625082,0.000278426673900336
1773349580,-3.4568149307832354,0.000278394504917413,-4.8902087942594115,-4.889675056799552,0.000278426673900336
1773349581,-3.4568149301584588,0.00027839450198560955,-4.890208793430691,-4.889675057279645,0.00027842667040005325
1773349582,-3.4568149294899597,0.00027839449801370504,-4.890208793214925,-4.889675057121157,0.0002784266690544784
1773349583,-3.4568149286098926,0.00027839449451342224,-4.890208792858549,-4.889675056833712,0.00027842666993290187
1773349584,-3.456814927801103,0.00027839449491798876,-4.890208792418896,-4.889675056878596,0.0002784266729667783
1773349585,-3.4568149272063806,0.0002783945015139878,-4.890208791820645,-4.889675056813891,0.0002784266734339297
1773349586,-3.456814926414282,0.00027839450366422535,-4.890208790619229,-4.889675056870293,0.0002784266694664955
1773349587,-3.456814925733341,0.00027839450511038305,-4.890208790128301,-4.889675057172988,0.0002784266694664955
1773349588,-3.456814924838937,0.00027839449850320817,-4.890208789334757,-4.889675057655458,0.00027842667249962686
1773349589,-3.456814924323467,0.00027839449762403964,-4.890208788894917,-4.889675058580804,0.00027842667248025537
1773349590,-3.4568149235491163,0.00027839450170621277,-4.890208788133025,-4.889675058341379,0.00027842667160108683
1773349591,-3.456814923073785,0.00027839450520575045,-4.89020878743897,-4.889675058277484,0.0002784266707792878
1773349592,-3.4568149225142615,0.00027839450180232523,-4.890208786383918,-4.889675059019506,0.00027842666937187316
1773349593,-3.456814921889362,0.0002783944948032498,-4.890208785463508,-4.8896750595185186,0.0002784266685336828
1773349594,-3.4568149213871466,0.00027839449130296706,-4.890208784842448,-4.889675059771091,0.0002784266685336828
1773349595,-3.4568149208804138,0.00027839448202624916,-4.890208784582073,-4.889675060249143,0.0002784266680665314
1773349596,-3.4568149201501273,0.0002783944805622101,-4.890208784145256,-4.889675060219757,0.0002784266712278128
1773349597,-3.456814919640984,0.0002783944744475186,-4.890208783251445,-4.889675060537319,0.00027842667211294177
1773349598,-3.456814918915911,0.00027839446896761654,-4.890208782279448,-4.889675060344993,0.00027842666663378476
1773349599,-3.4568149183719843,0.0002783944669008255,-4.890208781367796,-4.889675060808555,0.0002784266680665314
1773349600,-3.456814917775341,0.0002783944667056203,-4.8902087803852,-4.88967506118179,0.00027842667080685496
1773349601,-3.456814916964829,0.00027839446349814536,-4.8902087794764775,-4.889675061277489,0.0002784266710996628
1773349602,-3.4568149165098325,0.00027839445851370693,-4.890208778748689,-4.88967506104781,0.0002784266706325114
1773349603,-3.4568149161860897,0.0002783944600954652,-4.890208778217764,-4.889675061513522,0.00027842666522562504
1773349604,-3.456814915183366,0.0002783944602333009,-4.890208777454519,-4.889675062408932,0.00027842666713297367
1773349605,-3.456814914616479,0.0002783944635950029,-4.890208777388041,-4.889675062393023,0.00027842666713297367
1773349606,-3.4568149141068747,0.00027839446719139815,-4.89020877678276,-4.889675062266049,0.00027842666908353567
1773349607,-3.4568149134807378,0.00027839447069093583,-4.890208775870253,-4.889675062470409,0.00027842666666656735
1773349608,-3.4568149128473786,0.0002783944706916809,-4.8902087753583166,-4.889675062675772,0.00027842666666656735
1773349609,-3.456814912095487,0.00027839446996077896,-4.890208774754597,-4.8896750624393395,0.0002784266659364104
1773349610,-3.4568149117547042,0.0002783944689139724,-4.890208773878103,-4.889675062074193,0.0002784266678251326
1773349611,-3.456814911455036,0.00027839446728900074,-4.890208773550352,-4.889675062066938,0.0002784266696996987
1773349612,-3.456814910762717,0.000278394463788718,-4.890208772562093,-4.889675062462599,0.000278426669152081
1773349613,-3.4568149102975445,0.00027839445420503616,-4.890208771771082,-4.889675062260861,0.00027842666655108334
1773349614,-3.456814909498143,0.0002783944533877075,-4.890208771289096,-4.889675062194805,0.000278426666983217
1773349615,-3.456814909047077,0.0002783944533877075,-4.890208770478022,-4.8896750624571705,0.00027842666573375466
1773349616,-3.456814908080224,0.00027839445687010886,-4.890208769457297,-4.889675062665603,0.0002784266657166183
1773349617,-3.456814907356757,0.0002783944594681263,-4.890208768407243,-4.889675062979147,0.0002784266652666032
1773349618,-3.456814906801611,0.0002783944604836404,-4.890208767677757,-4.889675063016238,0.000278426668766886
1773349619,-3.456814906196027,0.00027839446125924586,-4.890208767010487,-4.889675062686807,0.0002784266682997346
1773349620,-3.456814905401481,0.00027839446057975294,-4.890208765985232,-4.889675062650732,0.0002784266616396606
1773349621,-3.4568149046490086,0.00027839445821046827,-4.890208765307247,-4.889675062824177,0.0002784266648001969
1773349622,-3.456814904126747,0.0002783944536782801,-4.890208764708749,-4.88967506275876,0.00027842666433379053
1773349623,-3.4568149035744162,0.00027839445017948744,-4.890208764501942,-4.8896750624499035,0.00027842666783332826
1773349624,-3.4568149030465007,0.0002783944431804121,-4.890208763868663,-4.889675061999925,0.00027842666783332826
1773349625,-3.456814902138954,0.0002783944362796843,-4.8902087638230824,-4.889675062557598,0.00027842666736617683
1773349626,-3.456814901369959,0.00027839442918375137,-4.8902087633507065,-4.889675062697645,0.0002784266624391079
1773349627,-3.4568149008005453,0.0002783944222830236,-4.8902087625446145,-4.8896750633033506,0.0002784266638673842
1773349628,-3.4568149002155972,0.0002783944257818162,-4.890208761870093,-4.889675063464903,0.00027842666379362344
1773349629,-3.4568148995000123,0.0002783944363772869,-4.89020876189124,-4.8896750630541685,0.00027842666690051557
1773349630,-3.4568148990136423,0.0002783944398760796,-4.890208761203142,-4.889675063159722,0.00027842666340097784
1773349631,-3.4568148983975604,0.00027839444337561726,-4.890208760497537,-4.889675063267841,0.00027842666606530547
1773349632,-3.456814897658345,0.0002783944469720125,-4.890208760023555,-4.889675063801042,0.0002784266629345715
1773349633,-3.4568148971182286,0.0002783944539695978,-4.890208759346022,-4.889675064047601,0.0002784266629345715
1773349634,-3.4568148962851093,0.00027839446096792817,-4.890208758714953,-4.889675063497512,0.0002784266629345715
1773349635,-3.456814895612859,0.00027839446817189454,-4.890208757914966,-4.889675063005255,0.0002784266624674201
1773349636,-3.456814894880675,0.00027839447156116366,-4.890208757178535,-4.889675062779507,0.00027842666596621275
1773349637,-3.4568148945083013,0.0002783944662906229,-4.890208756181832,-4.889675062290182,0.00027842666246816514
